date,sales,sales_from_finance,total_ad_spend,corp_Google_DISCOVERY_spend,corp_Google_DISPLAY_spend,corp_Google_PERFORMANCE_MAX_spend,corp_Google_SEARCH_spend,corp_Google_SHOPPING_spend,corp_Google_VIDEO_spend,corp_Horizon_VIDEO_TIER_1_spend,corp_Horizon_VIDEO_TIER_2_spend,corp_Horizon_VIDEO_TIER_3_spend,corp_Horizon_VIDEO_TIER_BC_spend,corp_Horizon_VIDEO_TIER_HISP_spend,corp_Horizon_VIDEO_TIER_NA_spend,corp_Horizon_VIDEO_TIER_OTT_spend,corp_Horizon_VIDEO_TIER_SYND_spend,corp_Impact_AFFILIATE_spend,corp_Meta_SOCIAL_spend,corp_Microsoft_AUDIENCE_spend,corp_Microsoft_SEARCH_CONTENT_spend,corp_Microsoft_SHOPPING_spend,local_Google_DISPLAY_spend,local_Google_LOCAL_spend,local_Google_PERFORMANCE_MAX_spend,local_Google_SEARCH_spend,local_Google_SHOPPING_spend,local_Meta_SOCIAL_spend,local_Simpli_fi_GEO_OPTIMIZED_DISPLAY_spend,local_Simpli_fi_GEO_OPTIMIZED_VIDEO_spend,local_Simpli_fi_SEARCH_DISPLAY_spend,local_Simpli_fi_SEARCH_VIDEO_spend,local_Simpli_fi_SITE_RETARGETING_DISPLAY_spend,local_Simpli_fi_SITE_RETARGETING_VIDEO_spend,stock_market_index,dollar_to_pound,interest_rates
2022-05-09,10440,,35851.123197,2182.480848,2920,285.676667,13151.327192,1145.37,0,0,0,0,0,0,0,0,0,0,11055.45,40.62,458.14,22.84,0,963.136865999999,257.461624,0,0,3368.62,0,0,0,0,0,0,32245.69921875,0.811249971389771,3.05
2022-05-08,6805,,35902.61675,1706.742865,3430,419.943827,12117.892442,1036.7,0,0,0,0,0,0,0,0,0,0,12047.05,37.12,356.8,11.77,0,863.602595,247.555021,0,0,3627.44,0,0,0,0,0,0,32899.37109375,0.808790028095245,3.12
2022-05-07,10738,,39337.622505,3027.29823,2630,581.824597,13816.404495,1061.39,0,0,0,0,0,0,0,0,0,0,13300.32,32.61,404.15,11.47,0,908.623750000001,207.681433,0,0,3355.85,0,0,0,0,0,0,32899.37109375,0.808790028095245,3.12
2022-05-06,12248,,48150.539893,5021.954942,11750,640.480966,15346.322425,1115.41,0,0,0,0,0,0,0,0,0,0,10473.06,34.22,456.04,17.21,0,1038.316497,290.575063,0,0,1966.95,0,0,0,0,0,0,32899.37109375,0.808790028095245,3.12
2022-05-05,10520,,55191.261498,10863.180213,13165,369.735442,13860.591137,1201.91,0,0,0,0,0,0,0,0,0,0,11230.76,45.74,481.49,17.52,0,1057.095047,437.699659,0,0,2460.54,0,0,0,0,0,0,32997.96875,0.792509973049164,3.05
2022-05-04,10827,,49816.440412,7942.091323,12545,148.692429,12747.471684,1221.28,0,0,0,0,0,0,0,0,0,0,12439.28,61.81,485.11,12.72,0,1077.104976,0,0,0,1135.88,0,0,0,0,0,0,34061.05859375,0.799974024295807,2.93
2022-05-03,12094,,53631.927651,7311.69492,19025,196.395344,12834.586954,1409.16,0,0,0,0,0,0,0,0,0,0,10070.65,31.49,494.82,21.34,0,1121.508253,5.39218,0,0,1109.89,0,0,0,0,0,0,33128.7890625,0.80010998249054,2.97
2022-05-02,9502,,51356.185058,7595.284745,20005,196.846377,12442.041429,1422.79,0,0,0,0,0,0,0,0,0,0,6697.98,57.25,497.23,9.48,0,1071.927635,224.844872,0,0,1135.51,0,0,0,0,0,0,33061.5,0.795300006866455,2.99
2022-05-01,7335,,43054.068113,3887.543428,16325,195.28529,12730.078093,1336.86,0,0,0,0,0,0,0,0,0,0,5608.96,40.94,360.13,14.05,0,1038.864016,273.057286,0,0,1243.3,0,0,0,0,0,0,32977.2109375,0.802320003509522,2.89
2022-04-30,11254,,41184.020127,7064.065071,10840,97.917846,11999.466946,1486.95,0,0,0,0,0,0,0,0,0,0,6279.05,42.58,423.41,13.14,0,1322.509093,309.051171,0,0,1305.88,0,0,0,0,0,0,32977.2109375,0.802320003509522,2.89
2022-04-29,13953,,50151.719086,10318.145371,14895,27.908988,12722.8864,1824.08,0,0,0,0,0,0,0,0,0,0,6879.1,49.19,415.19,4,0,1334.935334,347.912993,0,0,1333.37,0,0,0,0,0,0,32977.2109375,0.802320003509522,2.89
2022-04-28,10440,,44889.610635,7774.882682,12450,113.353546,12874.940968,1583.87,0,0,0,0,0,0,0,0,0,0,6729.44,55.49,352.96,15.86,0,1241.603914,370.809525,0,0,1326.4,0,0,0,0,0,0,33916.390625,0.797330021858215,2.85
2022-04-27,10720,,48013.797608,11269.357126,11485,147.970415,12145.596223,1579.07,0,0,0,0,0,0,0,0,0,0,8025.7,40.39,365.97,16.95,0,1561.319444,118.1144,0,0,1258.36,0,0,0,0,0,0,33301.9296875,0.794659972190857,2.82
2022-04-26,9325,,48656.246929,9312.098717,12160,137.314324,12337.665883,1739.78,0,0,0,0,0,0,0,0,0,0,10520.5,43.21,389.53,25.41,0,786.678005,0,0,0,1204.06,0,0,0,0,0,0,33240.1796875,0.784929990768433,2.77
2022-04-25,8974,,44218.148574,7380.657528,10445,355.115054,12505.405992,1750.59,0,0,0,0,0,0,0,0,0,0,10219.15,60.11,394.26,23.56,0,0,0,0,0,1084.3,0,0,0,0,0,0,34049.4609375,0.779370009899139,2.81
2022-04-24,6198,,37400.513036,3786.546798,11790,65.593262,11232.342976,1357.01,0,0,0,0,0,0,0,0,0,0,8650.15,33.47,367.02,29.4,0,0,0,0,0,88.98,0,0,0,0,0,0,33811.3984375,0.767679989337921,2.9
2022-04-23,8567,,34257.687458,2633.507207,11155,29.947465,10938.622786,1660.04,0,0,0,0,0,0,0,0,0,0,7364.01,36.18,309.73,11.73,0,0,0,0,0,118.92,0,0,0,0,0,0,33811.3984375,0.767679989337921,2.9
2022-04-22,10164,,34230.16168,2864.232374,10665,29.982675,11703.846631,1320.44,0,0,0,0,0,0,0,0,0,0,7066.81,32.79,386.47,11.16,0,0,0,0,0,149.43,0,0,0,0,0,0,33811.3984375,0.767679989337921,2.9
2022-04-21,11446,,39909.821313,3071.970183,14140,62.854393,12753.046737,1295.59,0,0,0,0,0,0,0,0,0,0,8097.64,34.77,309.62,6.8,0,0,0,0,0,137.53,0,0,0,0,0,0,34792.76171875,0.765179991722107,2.9
2022-04-20,13473,,35344.212551,3718.016886,12165,96.522416,12493.183249,1259.17,0,0,0,0,0,0,0,0,0,0,5185.62,41.07,319.69,10.39,0,0,0,0,0,55.55,0,0,0,0,0,0,35160.7890625,0.768419981002808,2.85
2022-04-19,12710,,35568.952358,4621.910256,8765,87.429365,13476.652737,1149.4,0,0,0,0,0,0,0,0,0,0,7023.55,24.03,366.66,38.37,0,0,0,0,0,15.95,0,0,0,0,0,0,34911.19921875,0.768649995326996,2.93
2022-04-18,13811,,45503.146021,5429.751905,15115,143.070079,12302.494037,1566.28,0,0,0,0,0,0,0,0,0,0,10498.05,42.46,366.45,39.59,0,0,0,0,0,0,0,0,0,0,0,0,34411.69140625,0.765839993953705,2.85
2022-04-17,6052,,40164.451674,3931.288891,14580,148.394155,9722.618628,1757.72,0,0,0,0,0,0,0,0,0,0,9685.66,33.58,271.41,33.78,0,0,0,0,0,0,0,0,0,0,0,0,34451.23046875,0.765110015869141,2.83
2022-04-16,11879,,42437.692572,3459.419214,16335,781.656633,9465.116725,1763.91,0,0,0,0,0,0,0,0,0,0,10316.33,28.83,279.27,8.16,0,0,0,0,0,0,0,0,0,0,0,0,34451.23046875,0.765110015869141,2.83
2022-04-15,14245,,45238.679759,7027.724693,14580,659.019475,10827.105591,1775.75,0,0,0,0,0,0,0,0,0,0,9972.02,24.03,344.62,28.41,0,0,0,0,0,0,0,0,0,0,0,0,34451.23046875,0.765110015869141,2.83
2022-04-14,13843,,54019.561635,7352.68984,19305,678.147143,11778.674652,1622.35,0,0,0,0,0,0,0,0,0,0,12835.89,42.28,376.24,28.29,0,0,0,0,0,0,0,0,0,0,0,0,34451.23046875,0.762179970741272,2.83
2022-04-13,11847,,47266.613141,5099.040247,17550,711.398033,11302.394861,1536.88,0,0,0,0,0,0,0,0,0,0,10660.11,39.55,342.78,24.46,0,0,0,0,0,0,0,0,0,0,0,0,34564.58984375,0.769079983234406,2.7
2022-04-12,12420,,35926.50871,1856.937119,12895,88.095599,10678.835992,1559.52,0,0,0,0,0,0,0,0,0,0,8265.27,35.51,358.64,25.54,0,0,0,0,0,163.16,0,0,0,0,0,0,34220.359375,0.767799973487854,2.72
2022-04-11,13305,,30678.657814,1212.471744,5375,44.185114,10809.691902,1527.04,0,0,0,0,0,0,0,0,0,0,10914.36,35.9,310.25,31,0,186.769054,0,0,0,231.99,0,0,0,0,0,0,34308.078125,0.7673299908638,2.79
2022-04-10,7737,,33667.898575,855.242504,7625,30.92834,10706.00876,1183.7,0,0,0,0,0,0,0,0,0,0,12250.87,35.7,270.57,16.8,0,454.486544999999,0.002426,0,0,238.59,0,0,0,0,0,0,34721.12109375,0.765150010585785,2.72
2022-04-09,12521,,37768.859988,932.58433,10000,72.109753,11599.081891,1335.06,0,0,0,0,0,0,0,0,0,0,12855.13,29.62,279.57,36.84,0,375.269750999999,0.004263,0,0,253.59,0,0,0,0,0,0,34721.12109375,0.765150010585785,2.72
2022-04-08,12828,,35140.484575,871.793638,5500,138.58742,13653.746052,1463.7,0,0,0,0,0,0,0,0,0,0,12421.05,46.58,332.74,37.52,0,417.037073,0.000392,0,0,257.73,0,0,0,0,0,0,34721.12109375,0.765150010585785,2.72
2022-04-07,12239,,33102.293622,868.062829,7000,152.616273,11456.926466,1336.81,0,0,0,0,0,0,0,0,0,0,11208.53,48.86,347.63,25.73,0,411.025621,0.002433,0,0,246.1,0,0,0,0,0,0,34583.5703125,0.764989972114563,2.66
2022-04-06,12483,,32632.105391,937.518697,6375,99.426933,11828.131302,1450.85,0,0,0,0,0,0,0,0,0,0,10345.88,49.22,292.14,41.94,0,974.785713,2.622746,0,0,234.59,0,0,0,0,0,0,34496.51171875,0.764680027961731,2.61
2022-04-05,13427,,29504.163098,809.892372,6750,192.275961,10524.623357,1778.01,0,0,0,0,0,0,0,0,0,0,7133,34.14,321.42,57.46,0,1629.40084,36.550568,0,0,237.39,0,0,0,0,0,0,34641.1796875,0.762510001659393,2.54
2022-04-04,14240,,34061.486865,661.223356,4750,353.017401,14092.59,1684.09,0,0,0,0,0,0,0,0,0,0,7088.3,68.21,382.73,42.15,0,3786.58447900001,352.921629,0,0,799.67,0,0,0,0,0,0,34921.87890625,0.763140022754669,2.42
2022-04-03,8967,,105697.495295,565.670086,4000,814.222929,13452.78,1607.61,0,31353.9813888,7810.2139976,882.1956472,0,26058.9829024,0,0,0,0,5521.87,40.74,414.4,25.29,0,8214.389201,1701.069143,0,0,3234.07999999999,0,0,0,0,0,0,34818.26953125,0.760630011558533,2.39
2022-04-02,12731,,125870.1781732,440.85561,4125,110.432491,13475.48,1598.23,0,59381.711144,13273.98828,1047.3222368,0,9528.0779104,0,0,0,0,6369.22,26.74,566.58,48.99,0,10773.586954,2452.443547,0,0,2651.52,0,0,0,0,0,0,34818.26953125,0.760630011558533,2.39
2022-04-01,17260,,134037.0359498,464.654437,2500,262.451558,17432.68,1944.2,0,57499.6329432,8930.5203624,2323.6321752,0,20526.786,0,0,0,0,7163.59,47.38,489.08,46.12,0,11117.32966,2119.808814,0,0,1169.17,0,0,0,0,0,0,34818.26953125,0.760630011558533,2.39
2022-03-31,12043,,103261.146942,2778.165586,2752.834111,306.336635,19108.4,2265.16,0,11062.5692016,8467.0711496,4369.0123624,0,32955.9829984,0,0,0,0,4977.08,60.12,496.61,53.21,0,9460.827295,3666.317603,0,0,481.45,0,0,0,0,0,0,34678.3515625,0.761099994182587,2.32
2022-03-30,13067,,118880.578303,5382.841891,4889.401107,459.793998,15491.65,1540.97,0,39971.5823024,16436.9379272,2401.1778112,0,15492.7057712,0,0,0,0,4309.98,65.13,535.29,52.51,0,9790.710399,1387.497096,0,0,672.4,0,0,0,0,0,0,35228.80859375,0.763719975948334,2.35
2022-03-29,10379,,160362.1481076,10364.925773,2396.466308,754.057095,12852.84,1424.52,0,44668.1109392,15018.3089392,4756.7405424,0,24712.4257408,0,0,24878.464632,0,5688.89,70.21,456.72,52.31,0,10198.617142,1402.220996,0,0,666.32,0,0,0,0,0,0,35294.19140625,0.763149976730347,2.41
2022-03-28,12106,,190122.7151298,14200.678967,4762.27445,233.50069,14063.42,1942.74,0,50585.2991168,23734.4384256,4400.0306168,0,20833.3193376,0,0,33746.036184,0,8364.92,48.13,430.72,67.58,0,10583.539764,1486.577578,0,0,639.51,0,0,0,0,0,0,34955.890625,0.758939981460571,2.46
2022-03-27,6798,,129697.2939696,7446.155875,6645.716316,512.587996,12659.48,1965.1,0,33299.9207016,6111.5084184,3176.6341712,0,33184.0583984,0,0,0,0,11869.39,39.4,369.84,50.3,0,10372.387473,1346.24462,0,0,648.57,0,0,0,0,0,0,34861.23828125,0.757820010185242,2.48
2022-03-26,10587,,129518.3732032,3810.632282,6281.876312,263.144832,13278.16,1883.82,0,57836.2722336,13749.2974136,2772.4845624,0,6359.6544536,0,0,0,0,10809.29,32.21,382.31,35.24,0,10293.482254,1289.77886,0,0,440.72,0,0,0,0,0,0,34861.23828125,0.757820010185242,2.48
2022-03-25,12048,,109771.6099738,1977.188446,6915.440696,743.477473,13932.87,1789.67,0,40880.234696,8925.0465528,2507.9170984,0,8207.0651936,0,0,0,0,10523.88,46.89,435.64,32.98,0,10364.190566,1369.099252,0,0,1120.02,0,0,0,0,0,0,34861.23828125,0.757820010185242,2.48
2022-03-24,10024,,105628.0218776,2260.175352,8175.150791,524.704416,14171.92,2109.46,0,20403.625284,18706.744308,6299.442548,0,6925.2814456,0,0,0,0,11337.2,57.94,427.72,42.64,0,10931.112442,1341.215291,0,0,1913.69,0,0,0,0,0,0,34707.94140625,0.75722998380661,2.34
2022-03-23,10868,,164623.6842016,3942.823212,9325.060697,81.769778,14197.86,2368.59,0,47260.8720864,15201.6815608,4580.6663336,21530.31776,15612.2172808,0,0,0,0,15879.51,67.99,430.5,29.3,0,10994.603566,1201.231927,0,0,1918.69,0,0,0,0,0,0,34358.5,0.753780007362366,2.32
2022-03-22,8980,,162927.265706,5752.426864,15117.472784,97.056732,14950.39,2438.72,0,64752.4306632,7480.87312,3320.777824,0,21555.8622048,0,0,0,0,12642.45,54.94,580.24,47.99,0,11088.883341,1295.402173,0,0,1751.35,0,0,0,0,0,0,34807.4609375,0.759400010108948,2.38
2022-03-21,11279,,141118.4091996,9410.389292,15555.721152,95.957593,16967.61,3260.81,0,18857.274072,17991.4998536,2357.3873344,0,14834.024016,0,0,15961.6287936,0,11604.13,56.28,628.35,45.86,0,10967.065189,1303.611904,0,0,1220.81,0,0,0,0,0,0,34552.98828125,0.759829998016357,2.32
2022-03-20,7456,,111848.2578818,9391.734468,9860.720675,872.200338,16809.96,2766.36,0,37338.6798848,6453.6215184,1182.3428736,0,7635.964392,0,0,0,0,12169.43,39.04,465.93,38.42,0,6080.10125299999,626.942479,0,0,116.81,0,0,0,0,0,0,34754.9296875,0.759854972362518,2.14
2022-03-19,15095,,132498.673007,4339.424067,13069.971667,1144.596457,17472.92,3352.16,0,21257.5395816,15114.1006072,1384.8738288,0,35031.4691384,0,0,0,0,12541.91,31.23,577.7,57.69,0,6019.750096,666.117564,0,0,437.22,0,0,0,0,0,0,34754.9296875,0.759854972362518,2.14
2022-03-18,17980,,132254.785942,6835.868525,10995.382386,854.450717,16772.86,3299.14,0,58793.276612,5625.2516656,1753.4436752,0,6830.4020792,0,0,0,0,11384.56,58.56,634.41,31.36,0,6482.44032699999,1032.899955,0,0,870.48,0,0,0,0,0,0,34754.9296875,0.759854972362518,2.14
2022-03-17,15505,,126284.1780444,6673.599162,5928.588575,146.796242,15879.87,2521.05,0,46748.1585872,18979.5224864,2650.236148,0,11214.9235688,0,0,0,0,7723.73,45.99,725.36,61.87,0,6159.186156,253.637119,0,0,571.66,0,0,0,0,0,0,34480.76171875,0.760969996452332,2.2
2022-03-16,14716,,158452.9828652,5691.656122,8955.513826,523.372196,13338.86,1852.51,0,79063.7058624,12090.7331048,5356.1226936,0,13263.9529624,0,0,2955.857184,0,8128.48,41.94,575.61,44.23,0,6296.40789399999,197.36102,0,0,76.67,0,0,0,0,0,0,34063.1015625,0.766489982604981,2.19
2022-03-15,14473,,129284.4563688,7092.494295,13031.170088,541.315054,12032.51,2114.72,0,57315.34802,10895.6180088,1841.0246288,0,11218.5727752,0,0,0,0,8934.21,52.81,595.86,38.75,0,3347.502445,169.611054,0,0,62.94,0,0,0,0,0,0,33544.33984375,0.768530011177063,2.15
2022-03-14,15604,,418843.7066566,5369.69156,9000.969678,52.804261,12871.85,1884.25,0,28434.6162688,9840.0850576,2880.1361512,23263.6908,9188.7017152,0,288836.5111632,15961.6287936,0,8081.59,51.61,539.19,42.3,0,2340.328051,172.133157,0,0,31.62,0,0,0,0,0,0,32945.23828125,0.766265988349915,2.14
2022-03-13,9082,,257754.3322404,3395.683187,12500,143.144942,10596.98,1402.77,0,35662.7818456,8720.6909944,6005.6814328,159652.78,2477.8111456,0,0,0,0,14146.18,39.05,481,47.78,0,2234.031371,227.017322,0,0,20.95,0,0,0,0,0,0,32944.19140625,0.763170003890991,2
2022-03-12,13549,,196635.0585104,3352.123927,16533.117144,188.79815,11850.94,1615.62,0,46453.4851704,16869.3688856,968.8642992,60211.9056,19661.9240832,0,0,0,0,15898.05,59.55,546.29,47.08,0,2179.200994,142.120257,0,0,56.62,0,0,0,0,0,0,32944.19140625,0.763170003890991,2
2022-03-11,14365,,133930.9138084,2358.258749,9795.178562,594.325887,14061.53,1453.07,0,61735.449272,15010.0982248,3826.1929104,0,6917.0707312,0,0,0,0,15075.52,67.47,551.3,49.46,0,2191.7736,180.655872,0,0,63.56,0,0,0,0,0,0,32944.19140625,0.763170003890991,2
2022-03-10,13404,,133972.8961696,3221.878015,11919.482229,159.980014,13180.41,1332.73,0,56746.9841232,20815.0733056,2368.3349536,0,11131.9041232,0,0,0,0,9784.97,57.39,610.77,52.67,0,2355.665841,198.413565,0,0,36.24,0,0,0,0,0,0,33174.0703125,0.758400022983551,1.98
2022-03-09,15099,,97837.309076,2991.127926,10298.203501,0.064414,13950.03,1145.05,0,35775.907244,9274.4580656,1273.5730336,0,8888.5544888,0,0,0,0,10507.2,64.42,545.76,50.25,0,2733.649736,309.550667,0,0,29.51,0,0,0,0,0,0,33286.25,0.763400018215179,1.94
2022-03-08,12667,,122788.7582682,4060.530975,7875.9963,0,12625.7,999.79,0,67781.2719752,11583.4934152,2425.8099544,0,3032.4905184,0,0,0,0,9782.68,67.09,560.48,36.7,0,1875.566784,75.578346,0,0,5.58,0,0,0,0,0,0,32632.640625,0.762642979621887,1.86
2022-03-07,14824,,456464.4367796,10714.334017,5875,0,12446.95,906.71,0,78492.6050608,10252.4453808,2657.5345608,21074.16696,3338.1115544,0,278582.2411792,15961.6287936,0,14338.64,60.96,632.89,44.21,0,1006.923257,73.696016,0,0,5.39,0,0,0,0,0,0,32817.37890625,0.756860017776489,1.78
2022-03-06,8829,,83498.2787404,9687.882948,8000,0,13868.15,1045.3,0,21353.3312496,3044.3504392,1840.1123272,3284.28576,4323.3972824,0,0,0,0,15140.75,53.06,553.2,35.22,0,938.859763,69.618971,0,0,260.760000000001,0,0,0,0,0,0,33614.80078125,0.749010026454926,1.74
2022-03-05,13334,,156906.4949812,8948.626025,8750,0,16649.94,1173.85,0,5842.3794464,42232.2656672,3778.7532272,32842.8576,17387.5561944,0,0,0,0,16083.01,52.39,552.36,41.38,0,944.231803,75.995018,0,0,1550.9,0,0,0,0,0,0,33614.80078125,0.749010026454926,1.74
2022-03-04,15878,,104760.5294936,9450.135786,7000,0,19113.27,1359.05,0,14242.8525792,9245.2644144,762.6841376,0,23686.9987424,0,0,0,0,15656.1,72.1,677.96,45.58,0,1118.276307,82.667527,0,0,2247.59,0,0,0,0,0,0,33614.80078125,0.749010026454926,1.74
2022-03-03,15776,,95269.7901124,3780.122039,5500,0,16336.35,1332.99,0,21048.6225152,9669.4846584,3133.755996,0,5484.7572192,0,0,14483.7002016,0,10562.68,81.92,720.2,39.83,0,1245.892664,62.624819,0,0,1786.86,0,0,0,0,0,0,33794.66015625,0.7464399933815,1.86
2022-03-02,15892,,107682.1112292,2426.797989,10125,0,15394.76,1339.69,0,7612.2445504,43005.897424,2975.0155176,0,9681.3445792,0,0,1477.928592,0,10358.01,64.26,620.5,49.25,0,1113.999224,60.883353,0,0,1376.53,0,0,0,0,0,0,33891.3515625,0.749899983406067,1.86
2022-03-01,16367,,80773.338556,3251.11288,10500,0,15315.6,1479.26,0,7645.087408,15595.795852,1792.672644,0,8773.6044872,0,0,6502.8858048,0,8788.08,60.38,678.58,31.06,0,283.607679,15.161801,0,0,60.45,0,0,0,0,0,0,33294.94921875,0.745000004768372,1.72
2022-02-28,12648,,342257.5594622,5111.965259,6250,0,13963.92,1457.03,0,24231.6427976,9858.3310896,4370.8369656,0,10566.2771312,0,243487.8232304,9458.7429888,0,12310.56,81.37,546.7,45.15,0,0,0,0,0,517.21,0,0,0,0,0,0,33892.6015625,0.747759997844696,1.83
2022-02-27,8299,,134724.0404808,4150.30886,6875,0,13626.92,1235.71,0,26960.3368832,8630.373136,2116.539712,49926.6173616,6002.944528,0,0,0,0,13903.92,68.87,455.44,42.16,0,0,0,0,0,728.9,0,0,0,0,0,0,34058.75,0.747759997844696,1.97
2022-02-26,13785,,155340.4005886,2651.085539,8000,0,13602.07,1324.59,0,32169.5790192,14654.3006008,4556.0341904,22260.15904,38259.1921992,0,0,0,0,16437.37,62.07,518.35,34.48,0,0,0,0,0,811.120000000001,0,0,0,0,0,0,34058.75,0.747759997844696,1.97
2022-02-25,15631,,105465.9047926,341.242714,6750,0,13696.99,1515.29,0,20070.6352,8975.2231408,1891.2012168,0,15292.9117208,0,0,17905.7435032,0,17091.58,72.62,572.61,42.37,0,33.517297,0,0,0,1213.97,0,0,0,0,0,0,34058.75,0.747759997844696,1.97
2022-02-24,15329,,105354.5717382,1249.491904,17475,0,15526.59,1422.91,0,25866.4872648,4708.3885576,2559.9182896,0,16701.5053912,0,0,4643.615144,0,12750.38,85.92,645.94,35.53,0,75.735187,0,0,0,1607.16,0,0,0,0,0,0,33223.828125,0.738240003585815,1.96
2022-02-23,10849,,185792.640614,699.67659,10905,0,12148.61,937.53,0,98687.3132784,17808.127232,2262.507968,0,19565.2201136,0,0,13930.845432,0,6964.71,53.05,439.92,21.47,0,0,0,0,0,1368.66,0,0,0,0,0,0,33131.76171875,0.735870003700256,1.99
2022-02-22,10177,,153437.5104172,1465.47395,13365,0,16681.84,1167.21,0,43899.952992,21117.9574368,5026.781816,0,25104.7154288,0,0,15961.6287936,0,8379.2,108.99,616.47,50.54,0,0,0,0,0,491.75,0,0,0,0,0,0,33596.609375,0.735509991645813,1.94
2022-02-21,11831,,106634.9041042,754.818977,10320,0,16714.22,1379.41,0,39999.863652,16658.627216,2765.1861496,0,3777.8409256,0,0,2955.857184,0,10440.93,77.78,619.27,53.11,0,0,0,0,0,117.99,0,0,0,0,0,0,34079.1796875,0.73565000295639,1.92
2022-02-20,9035,,122717.1735392,498.885536,8115,0,16131.45,1172.46,0,49059.9308416,15652.3585512,3177.5464728,13934.4946384,2793.4674992,0,0,0,0,11056.13,70.54,501.53,51.43,0,0,0,0,0,501.95,0,0,0,0,0,0,34079.1796875,0.734279990196228,1.92
2022-02-19,15161,,177756.0720134,158.234203,10335,0,17228.49,1348.47,0,57997.7496168,15532.8470416,4067.9528344,38681.58784,17206.9204776,0,0,0,0,12538.84,65.42,568.78,53.05,0,0,0,0,0,1972.73,0,0,0,0,0,0,34079.1796875,0.734279990196228,1.92
2022-02-18,29280,,110410.132409,809.822953,14355,0,17163.87,1509.08,0,50141.9205392,6100.5607992,3342.6730624,0,3965.7750552,0,0,0,0,9472.82,87.12,649.85,93.43,0,0,0,0,0,2718.21,0,0,0,0,0,0,34079.1796875,0.734279990196228,1.92
2022-02-17,12979,,121139.1388106,2031.853237,10845,0,19824.66,1852.86,0,33213.2520496,12322.4577112,4550.5603808,0,25334.615432,0,0,0,0,9441.22,83.61,663,54.39,0,0,0,0,0,921.659999999999,0,0,0,0,0,0,34312.03125,0.736109972000122,1.97
2022-02-16,12440,,146174.7458896,3885.570392,9495,0,21156.99,2066.76,0,44065.0795816,13246.619232,2254.2972536,0,38904.1894304,0,0,0,0,9407.73,110.19,672.75,67.62,0,0,0,0,0,841.95,0,0,0,0,0,0,34934.26953125,0.738489985466003,2.03
2022-02-15,12620,,89622.3995826,2407.275493,16425,0,15909.76,1814.91,0,29804.893272,5015.8341968,1009.9178712,0,7098.6187496,0,0,0,0,9306.88,82,590.94,59.35,0,0,0,0,0,97.02,0,0,0,0,0,0,34988.83984375,0.738940000534058,2.05
2022-02-14,10641,,874472.787110648,2587.356244,62850,0,11263.52,1532.1,0,31118.607576,9299.0902088,1243.4670808,0,5055.9754672,0,740540.780533848,0,0,8251.95,81.12,508.19,54.06,0,0,0,0,0,86.57,0,0,0,0,0,0,34566.171875,0.736940026283264,1.98
2022-02-13,6931,,48106.54,0,21450,0,11494.16,1560.92,0,0,0,0,0,0,0,0,0,0,13021.64,74.46,392.68,52.54,0,0,0,0,0,60.14,0,0,0,0,0,0,34738.05859375,0.737909972667694,1.92
2022-02-12,11148,,25031.124563,3648.704563,450,0,11520.61,1295.73,0,0,0,0,0,0,0,0,0,0,7390.74,59.06,526.68,71.59,0,0,0,0,0,68.01,0,0,0,0,0,0,34738.05859375,0.737909972667694,1.92
2022-02-11,13945,,65473.430852,16113.050852,19520,0,12425.12,1987.3,0,0,0,0,0,0,0,0,0,0,14640.64,72.52,585.13,71.89,0,0,0,0,0,57.78,0,0,0,0,0,0,34738.05859375,0.737909972667694,1.92
2022-02-10,14246,,114431.94832,7539.02832,64775,0,13480.23,1778.22,0,0,0,0,0,0,0,0,0,0,26089.67,79.12,635.92,54.76,0,0,0,0,0,0,0,0,0,0,0,0,35241.58984375,0.738919973373413,2.03
2022-02-09,12741,,100441.750198,20528.730198,29545,0,15837.75,1967.71,0,0,0,0,0,0,0,0,0,0,31707.42,77.46,681.59,96.09,0,0,0,0,0,0,0,0,0,0,0,0,35768.05859375,0.738139986991882,1.94
2022-02-08,12848,,101922.942943,16903.312943,36170,0,14669.54,1627.04,0,0,0,0,0,0,0,0,0,0,31882.96,64.14,542.78,63.17,0,0,0,0,0,0,0,0,0,0,0,0,35462.78125,0.738672018051148,1.96
2022-02-07,12711,,90525.586567,20466.476567,20700,0,14816.42,1769.52,0,0,0,0,0,0,0,0,0,0,32065.09,54.16,519.65,68.91,0,0,0,0,0,65.36,0,0,0,0,0,0,35091.12890625,0.738910019397736,1.92
2022-02-06,7920,,81416.173671,7409.133671,25725,0,12827.14,1600.14,0,0,0,0,0,0,0,0,0,0,33134.16,46.96,443.09,54.44,0,0,0,0,0,176.11,0,0,0,0,0,0,35089.73828125,0.735379993915558,1.93
2022-02-05,12177,,71672.414426,2531.694426,22925,0,13370.48,1595.63,0,0,0,0,0,0,0,0,0,0,30510.57,62.24,464.4,59.97,0,0,0,0,0,152.43,0,0,0,0,0,0,35089.73828125,0.735379993915558,1.93
2022-02-04,13090,,79733.057907,5715.327907,26600,0,13622.13,1456.69,0,0,0,0,0,0,0,0,0,0,31525.2,68.51,507.31,66.16,0,0,0,0,0,171.73,0,0,0,0,0,0,35089.73828125,0.735379993915558,1.93
2022-02-03,13882,,75585.714109,11979.864109,16450,0,14799.25,1683.28,0,0,0,0,0,0,0,0,0,0,29799.85,78.52,560.26,69.7,0,0,0,0,0,164.99,0,0,0,0,0,0,35111.16015625,0.737190008163452,1.82
